Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
645298,Brooke,Rosario,,23/10/1989,886.49,17/04/2023,Floyd-Bird,Electronics
307938,Michael,Campbell,F,24/10/1986,177.47,22/03/2023,"Day, Figueroa and Steele",Market
644016,Shelia,Webb,M,30/10/1960,132.65,07/08/2023,Flores-Hill,Market
831765,Justin,Mayo,F,19/10/2004,280.06,07/01/2023,Brown-Bowen,Market
728025,Amy,Schmidt,F,23/10/1990,956.15,29/08/2023,Wells-Ballard,Electronics
950115,Kenneth,Curtis,,23/10/1988,95.01,09/01/2023,Lester-Rollins,Clothing
802918,Jesse,Payne,F,27/10/1975,50.9,23/05/2023,Campbell-Gilmore,Electronics
807341,Joshua,Gonzalez,M,22/10/1993,722.11,28/08/2023,Zimmerman-Murphy,Electronics
255183,Nicole,Davis,M,30/10/1960,72.06,05/04/2023,Ortiz-Peterson,Restaurant
842300,Sergio,Oneill,M,27/10/1975,70.02,12/03/2023,"Butler, Garcia and Martin",Cosmetic
505934,Wanda,Kline,F,23/10/1988,50.64,06/10/2023,Tucker Ltd,Restaurant
828560,Kenneth,Blevins,M,23/10/1988,179.04,16/01/2023,Donovan-Lynch,Market
563895,Alan,James,F,20/10/2003,203.28,30/04/2023,Wilcox-Patterson,Clothing
909720,Julie,Bailey,F,28/10/1970,186.43,01/01/2023,Barker Inc,Market
600134,Ronald,Holder,F,23/10/1989,234.23,11/08/2023,"Williams, Golden and Powell",Clothing
41747,Isaiah,Lynch,F,24/10/1984,99.14,06/04/2023,"Woodward, Brooks and Young",Cosmetic
141531,Amy,Small,F,27/10/1974,585.85,07/08/2023,Bowman Ltd,Electronics
353689,Joshua,Mack,M,29/10/1964,41.82,30/06/2023,"Ellis, Valencia and Williams",Clothing
322465,Cynthia,Martinez,M,23/10/1990,92.57,18/08/2023,Jarvis LLC,Restaurant
953423,Laura,Mcmillan,M,26/10/1977,899.68,06/01/2023,"Barber, Wiley and Lester",Electronics
575854,Samuel,Martinez,F,31/10/1959,21.47,11/06/2023,Gomez-Williamson,Clothing
95215,Krystal,Baker,M,27/10/1972,235.23,08/07/2023,Rogers-Jones,Clothing
291683,Makayla,Gonzalez,F,01/11/1952,653.93,12/02/2023,"White, Williams and Davenport",Electronics
352177,Patricia,Duarte,,26/10/1976,144.31,11/09/2023,Higgins-Cantrell,Clothing
959128,Monica,Curry,F,29/10/1967,110.72,17/09/2023,Gonzales-Holloway,Electronics
958249,Robert,Harrington,M,30/10/1963,98.76,19/04/2023,Cisneros-Wagner,Restaurant
928629,Angela,Harper,F,25/10/1982,26.59,11/08/2023,"Jones, Beck and Rodriguez",Cosmetic
236516,Cristina,Maldonado,M,02/11/1951,163.79,15/05/2023,Anderson-Smith,Cosmetic
229603,Victor,Avila,F,31/10/1956,509.04,23/07/2023,Clarke-Jenkins,Electronics
598447,Erin,Eaton,,19/10/2005,40.2,18/03/2023,"Cook, Silva and Lynn",Restaurant
311722,Jade,Martin,M,01/11/1952,57.27,01/05/2023,Lara-Reed,Restaurant
316139,Kathleen,Barnes,M,23/10/1989,452.52,16/06/2023,Leblanc-Hernandez,Market
824748,Donna,Williams,M,24/10/1984,179.07,15/03/2023,Taylor LLC,Clothing
430752,Amber,Lang,,25/10/1981,84.5,26/05/2023,Turner-Lane,Clothing
375329,Crystal,Burton,F,28/10/1968,785,18/01/2023,Roth Inc,Electronics
171339,Timothy,Alexander,F,23/10/1989,39.67,16/06/2023,Cross Inc,Cosmetic
285535,Calvin,Miller,F,28/10/1971,1518.04,05/02/2023,Olson and Sons,Travel
867034,Luis,Miller,F,28/10/1971,73.12,09/04/2023,Brown and Sons,Clothing
976553,Stephen,Morgan,F,24/10/1985,363.37,09/07/2023,Romero PLC,Market
12570,Edgar,Sims,F,24/10/1987,148.31,13/05/2023,Walls Ltd,Clothing
923402,Crystal,Alvarez,F,02/11/1950,409.62,12/01/2023,Wells Ltd,Market
108415,Brian,Cooper,,20/10/2003,47.63,12/01/2023,Rodriguez-Bailey,Cosmetic
943860,Derek,Schultz,M,31/10/1957,424.6,11/01/2023,"Griffin, Fleming and Thompson",Electronics
314827,Jordan,Gonzalez,F,21/10/1997,181.27,04/09/2023,"Suarez, Richardson and Lyons",Cosmetic
973132,John,Smith,M,22/10/1995,171.24,12/06/2023,"Murphy, Smith and Martinez",Cosmetic
106140,Tara,Brown,F,31/10/1957,446.45,30/05/2023,Bell Inc,Market
918719,Patrick,Davis,F,02/11/1948,982.68,27/05/2023,Nelson-Nash,Electronics
257545,Toni,Kidd,,28/10/1968,484.29,15/01/2023,"Johnson, Bush and Pearson",Electronics
196529,Rachel,Gomez,F,26/10/1977,21.27,21/02/2023,Thomas-Roach,Restaurant
141499,Shawn,Phillips,M,26/10/1979,423.36,24/02/2023,Moreno Ltd,Travel
104897,Michael,Myers,F,30/10/1961,11.94,02/05/2023,"Wilson, Wright and Shaw",Restaurant
758018,Meghan,Thomas,M,31/10/1959,269.69,18/06/2023,Dominguez-Calderon,Market
640205,Mark,Rodriguez,F,20/10/2001,164.42,08/08/2023,Guerra-Kelley,Market
25370,John,Ingram,F,31/10/1959,103.47,06/02/2023,Ramirez-Keith,Cosmetic
685375,Michael,Gonzales,F,02/11/1948,306.03,23/01/2023,White-Rose,Market
285392,Danielle,Williams,F,21/10/1999,1115.2,16/03/2023,Salazar LLC,Travel
859408,John,Copeland,M,28/10/1969,282.43,28/02/2023,Hawkins and Sons,Clothing
445689,Lisa,Robinson,F,30/10/1960,80.9,25/06/2023,"Taylor, Moss and Blair",Cosmetic
886588,Michael,Mitchell,M,28/10/1970,80.64,25/09/2023,Williams-Short,Clothing
808423,Cathy,Patterson,,28/10/1971,892.28,24/01/2023,Fernandez LLC,Travel
795575,Alan,Dorsey,,22/10/1995,152.04,04/10/2023,"Berger, Alvarez and Mckinney",Clothing
758528,Eric,Daniels,F,26/10/1978,225.97,16/02/2023,"Howard, Jones and Burton",Market
241016,Gerald,Howe,F,24/10/1985,190.99,07/08/2023,Mcneil Ltd,Electronics
442204,Emily,Wright,M,23/10/1989,79.24,27/02/2023,Sandoval-Gonzalez,Clothing
438211,Michael,Alvarez,,23/10/1989,71.33,06/01/2023,"White, Swanson and Baker",Restaurant
481765,Pamela,Smith,M,27/10/1973,1341.85,12/06/2023,Waller Ltd,Travel
937203,Susan,Olson,F,20/10/2000,879.23,31/05/2023,Graham Inc,Electronics
849132,Calvin,Nguyen,M,25/10/1981,2919.02,13/02/2023,"Phillips, Brown and Fitzpatrick",Travel
664315,Franklin,Fox,M,26/10/1978,617.46,12/09/2023,Williams LLC,Electronics
159678,Robert,Sanford,M,20/10/2001,2168.61,21/06/2023,Thomas LLC,Travel
426996,Haley,Freeman,,23/10/1988,37.61,01/05/2023,"Hampton, Cantu and Curtis",Restaurant
278687,David,Chapman,F,22/10/1993,329.48,01/09/2023,"Rowland, Coleman and Murray",Market
647719,Joan,Johnson,M,24/10/1986,346.59,12/01/2023,Lee-Doyle,Travel
546031,Jill,Jacobs,F,29/10/1967,49.75,21/09/2023,"Blevins, Sullivan and Snyder",Cosmetic
607905,Donald,Owens,M,26/10/1976,45.81,02/01/2023,Barry and Sons,Restaurant
434342,Molly,Jacobs,M,30/10/1961,769.33,08/08/2023,Randall-Schultz,Electronics
754076,Scott,Mccoy,,21/10/1996,106.36,03/07/2023,"Lopez, Cunningham and Castro",Clothing
302419,Vanessa,Perez,F,19/10/2004,91.69,30/03/2023,Moore-Figueroa,Cosmetic
351092,Diane,White,F,02/11/1948,671.48,04/06/2023,Anderson-Flores,Electronics
189464,Karen,Booth,F,19/10/2005,151.8,22/05/2023,Robinson-Kemp,Cosmetic
889955,Alexis,Leonard,M,19/10/2004,89.73,02/08/2023,Mitchell-Jones,Clothing
872369,Julie,Torres,F,20/10/2000,115.43,06/10/2023,"Lee, Willis and Knight",Electronics
790243,Adrian,Johnson,M,31/10/1959,2966.7,27/07/2023,"Simpson, Miller and Huffman",Travel
893983,Aaron,Kelley,M,21/10/1999,198.09,11/06/2023,Rodriguez-Merritt,Clothing
270531,Kim,Johnson,F,24/10/1985,182.56,04/07/2023,Brown Ltd,Market
926936,Michelle,Perkins,F,26/10/1979,208.91,14/07/2023,Bailey Ltd,Clothing
336641,Tammy,Houston,M,27/10/1974,151,02/09/2023,Miller-Thompson,Market
541730,Michael,Davis,,31/10/1956,2170.44,09/04/2023,"Smith, Robertson and Brown",Travel
929632,Amanda,Padilla,F,20/10/2003,135.41,04/02/2023,Stevenson-Smith,Electronics
984514,Antonio,Monroe,M,29/10/1966,80.77,14/02/2023,Chandler-Wall,Restaurant
341374,Angela,Alvarez,F,25/10/1983,968.13,21/03/2023,Gardner and Sons,Electronics
130761,Carl,Brown,F,24/10/1986,52.19,06/06/2023,Krueger and Sons,Cosmetic
736895,Laura,Stevens,M,28/10/1971,2143.47,12/06/2023,Stone-Wheeler,Travel
374131,Roberto,Henderson,F,23/10/1988,2831.14,05/03/2023,Walls Inc,Travel
717607,Erin,Moss,M,28/10/1968,154.95,26/03/2023,Davis-Morgan,Market
660533,Samantha,Mccoy,M,19/10/2004,16.51,13/08/2023,Estrada Ltd,Cosmetic
893337,Alice,Dodson,M,20/10/2002,414.34,21/03/2023,"Garrison, Walker and Nguyen",Market
977238,Frances,Mcgee,F,22/10/1994,263.56,06/02/2023,Burton-Harvey,Travel
257304,Lucas,Gentry,F,25/10/1983,275.91,19/09/2023,Cruz Group,Electronics
618899,Katherine,Hayes,F,26/10/1978,33.53,07/06/2023,"Robinson, Barber and Pena",Clothing
434748,Samantha,Rodriguez,F,21/10/1997,621.75,18/05/2023,"Brown, Adams and Price",Electronics
218499,Aaron,Valdez,M,25/10/1981,68.77,23/09/2023,Beck-Hines,Restaurant
957680,Ryan,Ramirez,F,02/11/1951,73.58,07/08/2023,Schaefer-Marshall,Electronics
504146,Carolyn,Ingram,M,28/10/1970,46.96,21/01/2023,Lane Ltd,Restaurant
138891,Christopher,Wallace,M,24/10/1986,63.55,23/09/2023,Day-Cooper,Market
996732,Taylor,Horton,M,22/10/1995,476.27,22/05/2023,"Mills, Rubio and Gardner",Electronics
789745,Anna,Martin,F,19/10/2004,495.68,18/06/2023,Clark Group,Market
674856,Dylan,Berry,M,26/10/1979,70.98,03/08/2023,Davis LLC,Cosmetic
278696,Ann,Aguilar,,25/10/1980,68.54,13/03/2023,Sanchez Ltd,Electronics
537758,Ashley,Murphy,M,19/10/2004,204.11,15/04/2023,"Phillips, Carter and Williams",Electronics
807941,Catherine,Walls,F,28/10/1969,389.86,08/07/2023,"Ingram, Johnson and Suarez",Market
125043,Patricia,Castillo,F,27/10/1973,485.62,08/06/2023,Gonzalez Ltd,Electronics
751600,Donald,Jones,M,23/10/1991,20.46,05/02/2023,"Vasquez, Nguyen and Moore",Restaurant
955506,Megan,Brown,M,20/10/2003,433.89,04/04/2023,Owens-Nguyen,Market
772732,Michaela,Weiss,F,23/10/1991,773.98,30/07/2023,Craig Group,Travel
356824,Natasha,Mcgee,F,25/10/1980,146.05,03/07/2023,"Trujillo, Harris and Wilson",Cosmetic
212762,Ashley,Williams,F,29/10/1966,181.34,21/08/2023,"Scott, Taylor and Perez",Clothing
858605,Joshua,Stephens,M,20/10/2002,126.45,23/09/2023,"Sullivan, Keller and Allen",Cosmetic
207464,Tiffany,Castro,,27/10/1974,66.73,21/08/2023,"Walker, Fitzpatrick and Nicholson",Cosmetic
728315,Bryan,Hubbard,F,27/10/1975,44.29,17/06/2023,Lee-Suarez,Clothing
870413,Tonya,Brown,M,27/10/1974,385.43,05/02/2023,Gray PLC,Market
655661,Nicholas,Hoover,M,24/10/1985,609.12,31/07/2023,Copeland-Garner,Travel
399845,Matthew,Burgess,,25/10/1980,344.76,11/06/2023,"Holland, Kramer and Wolfe",Travel
23140,Ronnie,Martin,,29/10/1967,69.31,27/06/2023,"Davenport, Valentine and Parker",Market
544834,Bridget,Spence,F,30/10/1960,185,24/09/2023,"Salinas, Everett and Mccarty",Market
687229,Rachel,Clark,M,23/10/1988,36.49,18/03/2023,"Carroll, Brooks and Duncan",Clothing
357143,Elaine,Turner,F,02/11/1948,658.66,08/05/2023,Sanchez-Wall,Electronics
611246,Rachel,Collins,,24/10/1985,87.92,12/10/2023,Mills-Moore,Market
901292,Craig,Baird,M,28/10/1968,153.47,30/04/2023,Grant-Jordan,Market
155739,Tyler,Marshall,F,20/10/2000,177.62,28/06/2023,Smith Ltd,Clothing
518141,Amanda,Jennings,,27/10/1973,58.23,31/03/2023,"Reyes, Roberts and King",Restaurant
550928,Kelly,Bennett,F,24/10/1986,60.72,19/03/2023,"Obrien, Mccall and Cox",Restaurant
926113,Blake,Peterson,M,22/10/1993,566.33,21/04/2023,Cortez-Wilson,Travel
538183,Bradley,Valenzuela,M,28/10/1968,990.18,14/08/2023,Webb LLC,Travel
740949,Tiffany,Clark,M,25/10/1980,55.86,02/04/2023,Bell-Kent,Restaurant
539659,Brittany,Hunter,F,22/10/1993,964.79,13/04/2023,Cameron-Scott,Travel
758626,Holly,Gonzalez,M,25/10/1980,141.37,07/06/2023,Cervantes-Gould,Clothing
679738,Stephanie,Flores,F,23/10/1990,136.62,07/08/2023,Lee Group,Cosmetic
8892,Jasmine,Johnston,,30/10/1961,39.5,14/03/2023,Smith-Jackson,Cosmetic
236505,Jason,Peterson,M,21/10/1999,681.7,18/06/2023,Hernandez and Sons,Electronics
770293,Calvin,Acosta,F,19/10/2005,934.42,06/05/2023,Ramos and Sons,Electronics
736939,Emily,Hall,M,26/10/1978,153.91,11/07/2023,"Perez, Griffin and Perkins",Clothing
600047,Jose,Martin,,31/10/1956,310.17,27/08/2023,"Gordon, Steele and Carter",Market
442509,Robyn,Hoffman,M,23/10/1990,588.27,02/04/2023,"Scott, Stevens and Stewart",Travel
488472,Danny,Ward,F,24/10/1985,1954.99,20/03/2023,Cowan and Sons,Travel
825420,Jennifer,Chandler,F,29/10/1964,237.31,02/06/2023,"Garcia, Sanders and Harris",Clothing
494086,Kimberly,Green,M,20/10/2002,206.46,10/03/2023,"Cook, Wang and Garza",Market
309484,Brittany,Rodgers,M,20/10/2001,390.19,27/07/2023,"Smith, Holmes and Romero",Travel
445571,Ruth,Davis,F,20/10/2000,129.38,05/04/2023,Thomas PLC,Market
457743,Robert,Harper,M,23/10/1990,149.97,17/07/2023,Crosby-Bond,Clothing
483486,William,Herrera,M,22/10/1993,1121.67,30/03/2023,Keith-Porter,Travel
917291,Carol,Crawford,F,20/10/2000,76.32,10/01/2023,"Jordan, Robertson and Moore",Cosmetic
793963,Michael,Lewis,F,24/10/1987,23.58,02/08/2023,"Thomas, Dean and Hawkins",Cosmetic
895175,Karen,Morrison,F,25/10/1982,90.88,04/08/2023,Oliver Ltd,Restaurant
34649,Gary,Willis,F,30/10/1961,440.22,15/09/2023,Palmer-Robinson,Electronics
909357,Brianna,Norris,,31/10/1959,32.67,01/01/2023,"Garcia, Johnson and Williams",Restaurant
814909,Abigail,Pruitt,F,20/10/2002,44.95,25/04/2023,Arias Group,Restaurant
219705,Brenda,Jennings,M,21/10/1996,280.16,03/09/2023,"Martinez, Rodriguez and Humphrey",Clothing
668896,Peter,Durham,,23/10/1989,141.63,22/06/2023,"Ryan, Swanson and Dunn",Clothing
666905,Tammie,Gilmore,M,26/10/1979,103.76,30/03/2023,Heath and Sons,Market
636398,Carol,Butler,M,23/10/1989,998.99,10/02/2023,"Newton, Werner and Taylor",Electronics
190915,Sarah,Shea,M,28/10/1968,73.24,20/03/2023,Williams-Brown,Restaurant
248176,Martin,Smith,M,20/10/2000,567.41,26/03/2023,Lynn Group,Electronics
852286,Tasha,Horne,M,21/10/1997,256.21,21/01/2023,"Moss, Vasquez and Walker",Clothing
318078,Rachel,Mason,M,29/10/1965,2324.8,02/10/2023,"Barnett, Richard and Roberts",Travel
887907,Gary,Conley,M,29/10/1966,109.6,08/04/2023,Ferguson PLC,Cosmetic
588559,Timothy,Lopez,M,29/10/1966,2144.34,15/02/2023,Ochoa-Wagner,Travel
729053,Bradley,Flores,F,02/11/1951,653.89,19/05/2023,Graham Ltd,Electronics
173829,John,Hurst,M,21/10/1996,54.09,22/01/2023,"Carter, Kim and Anderson",Market
162485,Michelle,Goodwin,M,22/10/1992,301.5,26/06/2023,"Fields, Payne and Jarvis",Market
466591,Kristi,Garcia,F,23/10/1988,754.2,03/01/2023,"Beck, Tanner and Sanchez",Travel
931959,Christopher,Moore,M,21/10/1997,235.02,09/08/2023,"Clark, Smith and Grimes",Market
428465,Peggy,Jones,M,01/11/1955,361.66,17/06/2023,Potts-Schultz,Market
745907,Andrew,Wilson,M,29/10/1966,701.18,14/02/2023,Banks Group,Electronics
904059,Matthew,White,M,30/10/1960,2006.49,22/02/2023,Cox-Long,Travel
43901,Alexandra,Howard,F,21/10/1999,39.63,06/01/2023,Smith-Anderson,Restaurant
125586,Dawn,Baldwin,M,21/10/1996,241.68,24/01/2023,"Reynolds, Richards and Garner",Electronics
293163,Rebecca,Martin,M,20/10/2001,2616.63,13/05/2023,Young-Garcia,Travel
267449,Mary,Myers,M,01/11/1955,219.21,16/04/2023,George LLC,Clothing
959934,Michael,Torres,M,21/10/1997,52.31,12/06/2023,"Higgins, Robinson and Frost",Restaurant
559078,Melissa,Chambers,M,22/10/1993,70.72,09/06/2023,Martinez-Arnold,Cosmetic
501711,Tyrone,Graham,M,25/10/1981,1465.39,03/02/2023,Moore LLC,Travel
605967,Jamie,Rasmussen,M,24/10/1985,68.1,19/08/2023,Browning-Jefferson,Restaurant
804837,Michelle,Henry,F,20/10/2001,403.65,06/09/2023,"Smith, Berry and Lewis",Electronics
73881,Cheryl,Ray,F,29/10/1964,2130.82,13/04/2023,Mitchell Group,Travel
68568,Robert,Wyatt,F,20/10/2000,407.66,07/03/2023,Coleman-Lewis,Electronics
848209,Scott,Holland,F,24/10/1985,21.91,25/06/2023,"Mccoy, Sheppard and Brown",Restaurant
184962,Hector,Ramos,F,20/10/2001,144.98,03/06/2023,Frederick-Rivera,Electronics
691695,Nicholas,Smith,M,21/10/1999,70.23,06/03/2023,Hodges Group,Cosmetic
954891,Aaron,Knox,M,30/10/1962,779.49,30/06/2023,"Gardner, Wagner and Reyes",Travel
293050,Brittany,Powell,,26/10/1977,61.83,25/09/2023,Johnson-Foley,Restaurant
656454,Kelly,Hancock,M,24/10/1984,217.59,24/06/2023,Hubbard-Petersen,Market
156914,Holly,Booth,F,31/10/1958,132.79,16/03/2023,"Mann, Brown and Baker",Market
171773,Dana,Rivera,F,20/10/2002,75.04,28/05/2023,James-Estrada,Clothing
589397,Michelle,David,F,01/11/1954,808.48,08/01/2023,Hodges-Gates,Electronics
509587,Paul,Phillips,M,21/10/1997,147.1,18/07/2023,Hill LLC,Electronics
258052,Chad,Brown,M,20/10/2000,20.7,27/02/2023,Watts Group,Restaurant
954159,Tina,Terrell,F,19/10/2005,1570.22,18/02/2023,Casey Group,Travel
293142,Leslie,Crane,F,25/10/1982,28.05,08/08/2023,"Rodriguez, Chen and Miller",Clothing
332164,Brandi,Allen,M,01/11/1953,42.88,15/04/2023,"Stuart, Woods and Walker",Restaurant
238355,Michael,Hampton,M,26/10/1978,735.43,09/02/2023,"Peters, Gonzalez and Phillips",Electronics
344722,Emily,Graves,F,28/10/1971,12.43,05/10/2023,"Anderson, Hernandez and Goodwin",Cosmetic
319091,Dave,Anthony,M,23/10/1988,464.62,16/07/2023,"Jones, Irwin and Nichols",Electronics
373105,Daniel,Arroyo,F,20/10/2002,69.02,15/08/2023,King-Welch,Restaurant
775518,Jeffrey,Reynolds,F,19/10/2005,945.43,29/03/2023,Rodriguez Ltd,Electronics
459599,Leslie,Horton,M,31/10/1956,207.92,27/02/2023,"Brown, Riley and Clark",Clothing
157414,Gregory,Hernandez,F,23/10/1990,24.08,25/07/2023,"Ramirez, Miller and Perez",Restaurant
953461,Gerald,Figueroa,M,01/11/1953,30.59,05/01/2023,"Macias, Garner and Black",Restaurant
995535,Tamara,Davis,M,31/10/1956,716.15,18/07/2023,Ramsey-Potter,Electronics
727331,Kevin,Turner,F,21/10/1997,245.85,04/01/2023,Sosa-Gonzalez,Market
996010,Mary,Wyatt,M,19/10/2005,128.14,03/02/2023,Mayo-Palmer,Cosmetic
163039,Kristine,Gray,F,21/10/1998,673.64,15/01/2023,"Castro, Taylor and Long",Electronics
354303,Tammy,Ortiz,,20/10/2000,85.85,09/02/2023,Smith LLC,Cosmetic
745229,Stephen,Davidson,F,21/10/1997,2767.38,15/07/2023,Christian LLC,Travel
71162,Brandon,Williams,F,30/10/1960,63.93,19/04/2023,Eaton LLC,Clothing
702822,Michael,Cook,F,29/10/1966,333.94,10/02/2023,Chung-Wade,Electronics
779754,Christina,Nelson,M,24/10/1984,53.37,18/09/2023,"Evans, Gonzalez and Simpson",Restaurant
26739,David,Rhodes,M,26/10/1977,352.95,21/01/2023,Hardy-Sawyer,Market
523555,Nicholas,Daniel,F,02/11/1948,91.34,29/04/2023,"Gilbert, Obrien and Manning",Restaurant
8318,Anna,Davis,M,31/10/1957,304.54,13/08/2023,Mann-Burns,Electronics
706399,Charles,Wagner,M,21/10/1999,468.38,21/03/2023,Conner Inc,Market
6994,James,Rodgers,F,01/11/1955,79.06,31/03/2023,"Black, Williams and Lee",Restaurant
958227,Kara,Sullivan,F,24/10/1987,900.33,18/08/2023,"Freeman, Case and Morris",Travel
767574,Anna,Andrews,M,19/10/2004,52.42,01/10/2023,Lewis Inc,Market
624220,John,Osborne,F,30/10/1963,844.45,14/07/2023,"Adams, Nguyen and Rodriguez",Electronics
807163,Louis,Smith,,30/10/1963,99.23,29/01/2023,Roberts Ltd,Cosmetic
39127,Emily,Walter,F,01/11/1952,88.68,02/06/2023,Mendoza Inc,Market
398506,Scott,Chapman,F,24/10/1986,92.23,18/01/2023,Ward LLC,Market
600027,Sharon,Barr,M,19/10/2005,69.47,10/05/2023,Perry and Sons,Clothing
200024,Isaac,Moore,F,21/10/1998,24.6,08/02/2023,Johnson PLC,Restaurant
918624,Donna,Mckay,F,02/11/1948,13.1,07/10/2023,West Ltd,Cosmetic
66977,Larry,Sanchez,M,02/11/1949,2072.33,17/05/2023,"Neal, Jackson and Mathis",Travel
472351,Savannah,Johnson,F,20/10/2002,288.66,04/03/2023,Johnson Ltd,Travel
508612,Misty,Roberts,F,20/10/2000,298.07,21/08/2023,Edwards LLC,Clothing
993994,Amber,Nelson,F,24/10/1984,417.09,02/09/2023,"Murphy, Riley and Medina",Electronics
218009,Kendra,Wilson,M,30/10/1960,39.09,20/06/2023,Knight LLC,Market
733216,Valerie,Pierce,M,24/10/1984,91.81,13/03/2023,Fuentes-Ryan,Cosmetic
729929,Paul,Little,F,30/10/1961,261.77,19/06/2023,Kim-Richards,Clothing
424800,Jerry,Campbell,M,31/10/1959,375.84,23/01/2023,Alvarado-Thompson,Market
361773,Joseph,Flores,F,24/10/1986,182.35,07/09/2023,Quinn Inc,Clothing
107634,Patricia,Castillo,M,21/10/1998,776.29,23/03/2023,Morgan-Waters,Travel
378494,Jamie,Carter,M,29/10/1967,157.52,17/03/2023,"Mccall, Johnson and Hughes",Market
74192,Eric,Castro,M,28/10/1971,1957.31,20/04/2023,Hall-Stephens,Travel
196363,Scott,Alexander,F,29/10/1964,26.75,12/07/2023,"King, Valdez and Farmer",Restaurant
849333,Eric,Powell,F,02/11/1949,160.48,22/09/2023,Larsen-Lee,Cosmetic
751608,Vincent,Martin,M,28/10/1969,65.95,27/07/2023,"West, Schmitt and Beck",Market
699605,David,Parker,F,30/10/1960,775.68,22/07/2023,Olson-Church,Electronics
247115,Phillip,Massey,F,25/10/1981,57.92,30/03/2023,Scott-Garcia,Cosmetic
641978,Brian,Jackson,F,23/10/1989,45.98,16/09/2023,Smith-Day,Restaurant
630504,Todd,Johnson,F,30/10/1963,933.58,20/01/2023,Michael-Douglas,Electronics
983575,Mary,Castro,M,24/10/1984,2885.44,23/05/2023,Lambert-Kirby,Travel
705749,Erin,Francis,F,23/10/1990,320.97,06/05/2023,Barnett-Gordon,Market
778444,Jessica,Meadows,F,29/10/1966,167.29,09/08/2023,Sanders-Nguyen,Cosmetic
913309,Ronald,Moreno,M,23/10/1988,404.13,29/05/2023,Duncan Ltd,Electronics
871071,Jacqueline,Vaughan,F,28/10/1968,37.25,13/04/2023,Blair and Sons,Restaurant
728002,Michael,Smith,M,28/10/1968,39.11,03/01/2023,Henry-Hudson,Restaurant
800422,Matthew,Sanders,F,19/10/2005,210.13,06/04/2023,Hardy Ltd,Electronics
216159,Kelly,Soto,F,26/10/1979,989.54,10/05/2023,Stewart-Jackson,Electronics
138093,Jennifer,Black,M,02/11/1949,243.97,26/04/2023,"Harris, Obrien and Mason",Electronics
92547,Andrea,Nielsen,M,22/10/1994,90.73,20/08/2023,Patton-Clark,Restaurant
144939,Sarah,Paul,F,24/10/1987,493.76,10/01/2023,Rose Ltd,Market
481604,Anne,Bowman,M,27/10/1973,46.45,31/05/2023,Andrews PLC,Cosmetic
453259,Shannon,Wilkerson,F,28/10/1969,151.79,07/02/2023,Moran-Clark,Market
117864,Susan,Graves,M,30/10/1963,182.63,09/05/2023,Martin LLC,Electronics
393734,Jessica,Johnson,M,24/10/1985,391.46,29/06/2023,"Roberts, Patterson and White",Travel
842938,Victor,Daniel,F,23/10/1988,126.49,06/04/2023,Perry Ltd,Market
4799,Brian,Anderson,M,31/10/1958,269.81,25/05/2023,"Miller, White and Cohen",Clothing
435737,Mason,Estrada,F,20/10/2001,332.98,26/09/2023,Franklin PLC,Market
71527,Luis,Taylor,F,22/10/1993,13.36,09/01/2023,"Weeks, Fox and Lee",Cosmetic
511135,Karen,Carr,,28/10/1968,67.67,08/05/2023,"Hernandez, Mccormick and Cox",Restaurant
850966,James,Lawson,M,27/10/1975,17.86,10/10/2023,Cohen PLC,Market
954145,Christopher,Moore,M,23/10/1988,541.56,22/05/2023,Garrett and Sons,Electronics
885146,Michelle,Jones,F,02/11/1951,73.84,12/04/2023,Conway-Hart,Cosmetic
716214,Don,Flores,F,20/10/2001,60.87,27/01/2023,Moody-Smith,Restaurant
955998,Timothy,Rhodes,F,01/11/1953,95.04,29/07/2023,Myers PLC,Restaurant
879930,Carla,Johnson,F,20/10/2000,603.48,18/08/2023,"Walker, Gutierrez and Thompson",Travel
435417,Stephanie,Booth,M,22/10/1992,98.87,10/09/2023,Torres Group,Restaurant
247256,James,Mueller,M,21/10/1999,97.52,20/06/2023,Powell PLC,Restaurant
29274,Justin,Meyers,F,30/10/1961,129.3,28/04/2023,Barrett Group,Cosmetic
487201,Stephanie,Curtis,,20/10/2000,116.4,05/04/2023,"Payne, Olson and Moran",Cosmetic
612474,Michael,Collins,F,01/11/1955,235.35,23/01/2023,Dyer-Bryant,Clothing
323306,Carl,Davis,M,28/10/1970,976.97,20/02/2023,Rios-Walker,Travel
227603,Amber,Wilson,F,24/10/1987,523.21,15/04/2023,Brandt Ltd,Electronics
339373,Thomas,Johnson,F,28/10/1971,200.87,11/04/2023,Hendricks-Howard,Clothing
647216,Samuel,Davis,M,27/10/1972,130.34,24/01/2023,Horton-Flynn,Cosmetic
993582,Joseph,Davis,F,22/10/1992,2487.22,01/05/2023,Watson-Guerrero,Travel
349406,Joshua,Sanders,F,26/10/1979,148.46,06/06/2023,Hampton-Anderson,Market
402680,Brandon,Williams,M,29/10/1965,502.31,26/09/2023,Murphy-Jackson,Electronics
466045,Jeffery,Brooks,F,23/10/1990,372.11,25/08/2023,"Dominguez, Wilson and Pruitt",Market
221274,Zachary,Graves,F,20/10/2003,466.21,16/09/2023,Barnes-Rich,Electronics
670340,Marcus,Mendoza,F,02/11/1949,222.59,10/10/2023,"Hamilton, Rodriguez and Carpenter",Market
